_id,Id,ISBN,Bookshelf,Tags,Wishlist,Pages_Read,Read,Rating,Signed,Copies,Title,Language,Categories,Authors,Translators,Publisher,Pages,Published_At,Format,Description,Date_added,Started,Ended,Series,Volume,Subtitle,Short_note,Editors,Illustrators
66bde628e86033ccbc24097e,824229,9782889219407,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #3 (Haikyuu!!, #3)",de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,192,2017-12-07T00:00:00.000Z,paperback,"Shoyo ist ein Ass am Volleyball-Netz, niemand springt so hoch wie er. Sein großes Talent bringt ihn an die Karasuno-Oberschule, mit deren Team er seinen Traum wahrmachen und es ganz nach oben schaffen könnte. Doch plötzlich steht er seinem größten Kontrahenten gegenüber: dem arroganten Tobio. Das Probespiel hat noch nicht begonnen, da fliegen zwischen den beiden schon die Fetzen und sie werden kurzerhand vor die Tür gesetzt. Wer kein Teamplayer ist, fliegt eben raus!",2021-12-18T00:00:00.000Z,,,Haikyū!!,3,Band 03,,,
66bde628e86033ccbc24097f,824225,9782889219391,Manga ,Haikyu!,0,199,1,3.5,0,1,"Haikyu!! #2 (Haikyuu!!, #2)",de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,199,2017-10-05T00:00:00.000Z,paperback,"Nanu? Shoyo und Tobio streiten plötzlich gar nicht mehr? Keine bissigen Kommentare, kein beleidigtes Schmollen? Da stimmt doch was nicht! Für das Probespiel haben sie sich zusammengerissen und gezeigt, dass sie auf dem Spielfeld eine ziemlich gute Kombi sind. Schulter an Schulter fiebern sie ihrem ersten offiziellen Spiel als Teil des Karasuno-Teams entgegen, als wären sie die besten Freunde. Aber ob der Frieden bis zum Anpfiff hält?",2021-12-18T00:00:00.000Z,,,Haikyū!!,2,Band 02,,,
66bde628e86033ccbc240980,824231,9782889219414,Manga ,Haikyu!,0,200,1,3.5,0,1,Haikyu!! #4 (Haikyu!! #4),de,Sports,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,200,2018-02-01T00:00:00.000Z,paperback,"Die Feuertaufe von Trainer Ukai steht an und gleich zu Beginn muss er einen ganzen Zoo bändigen! Die ""Katzen"" der Nekoma-Oberschule lecken sich die Mäuler nach den ""Krähen"" der Karasuno. Mutig plustern die Vögel ihr Gefieder auf, aber die Stubentiger setzen schon zum Sprung an. Wer wird hier zuerst die Nerven verlieren und dem anderen Team die Augen auskratzen?",2021-12-18T00:00:00.000Z,,,Haikyū!!,4,Band 04,,,
66bde628e86033ccbc240981,824232,9782889219421,Manga ,Haikyu!,0,207,1,3,0,1,"Haikyu!! #5 (Haikyuu!!, #5)",de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,207,2018-04-04T00:00:00.000Z,paperback,Gegen die Nekoma konnten Shoyo & Co. keinen Sieg einfahren. Wie sollen sie da beim Inter-High überhaupt eine Chance haben? Schon die Qualifikationsspiele für die Meisterschaft der Oberschulen scheinen eine Nummer zu groß für sie. Denn die Karasuno muss ausgerechnet gegen die Riesen von der Dateko antreten! Wie soll der winzige Shoyo diese eiserne Wand aus Hünen überwinden?,2021-12-18T00:00:00.000Z,,,Haikyū!!,5,Band 05,,,
66bde628e86033ccbc240982,824235,9782889219438,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #6 (Haikyuu!!, #6)",de,Sports,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,192,2018-06-06T00:00:00.000Z,paperback,"Im Rematch gegen die Aoba-Johsai kann Tobio endlich seinem alten Rivalen Toru die Stirn bieten. Auch die Zuschauer brennen auf das Duell der beiden Zuspiel-„Könige“! Im Testspiel konnte Tobio noch den Sieg davontragen, aber wird er sich auch in einem echten Spiel gegen Toru behaupten können? Die K.O.-Runde ist schließlich nichts für schwache Nerven: ein Fehler und sein ganzes Team fliegt raus!",2021-12-18T00:00:00.000Z,,,Haikyū!!,6,Band 06,,,
66bde628e86033ccbc240983,824236,9782889219445,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! #7 (ハイキュー!! [Haikyū!!] #7),de,,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,192,2018-08-02T00:00:00.000Z,paperback,"Die Spannung im Match gegen die Aoba-Johsai ist kaum noch auszuhalten! Star-Zuspieler Toru hat den Schnellangriff von Tobio und Shoyo durchschaut und setzt die Karasuno immer mehr unter Druck. So sehr, dass Tobio patzt und ausgewechselt wird. Ausgerechnet Koshi, die ewige Nummer 2, soll es nun richten. Ob das gut geht?",2021-12-18T00:00:00.000Z,,,Haikyū!!,7,Band 07,,,
66bde628e86033ccbc240984,824238,9782889219452,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #8 (Haikyuu!!, #8)",de,,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,192,2018-10-04T00:00:00.000Z,paperback,"Im Sturzflug auf den Sieg! In den letzten Spielminuten gegen die Aoba-Johsai steigt der Druck auf die Karasuno. Um den Gegner aus dem Konzept zu bringen, wird Ersatzmann Tadashi trotz seiner Nervosität eingewechselt. Und noch jemand muss über sich hinauswachsen, um die Hoffnung des Teams am Leben zu halten. Ein Satzball jagt den nächsten, jetzt fällt die Entscheidung!",2021-12-18T00:00:00.000Z,,,Haikyū!!,8,Band 08,,,
66bde628e86033ccbc240985,824240,9782889219469,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #9 (Haikyuu!!, #9)",de,,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,192,2018-12-06T00:00:00.000Z,paperback,"Angespornt von der frustrierenden Niederlage gegen die Aoba-Johsai nimmt die Karasuno ein neues Ziel in Angriff: das Frühjahrsturnier. Für das Trainingscamp soll es sogar nach Tokyo gehen und Shoyo ist total aus dem Häuschen. Doch die Jungs dürfen sich nur auf den Weg in die Hauptstadt machen, wenn sie ihre Abschlussprüfungen bestehen! Und schwuppdiwupp, da geht Shoyo und Tobio der Poppes auf Grundeis.",2021-12-18T00:00:00.000Z,,,Haikyū!!,9,Band 09,,,
66bde628e86033ccbc240986,824241,9782889219476,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #10 (Haikyuu!!, #10)",de,,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,192,2019-02-07T00:00:00.000Z,paperback,"Das kleine Küken mausert sich! Shoyo will beim Schnellangriff nicht länger blind auf Tobio vertrauen, sondern selbst aktiv werden. Aber das geht dem König des Spielfelds gehörig gegen den Strich und schon picken sich die beiden die Augen aus. Auch die anderen Spieler hadern mit ihrer Weiterentwicklung und haben keinen Nerv dafür, die beiden Streithähne zu beruhigen. Angesichts der starken Gegner bei den Trainingsspielen in Tokyo bedeutet das vor allem eins: Chaos.",2021-12-18T00:00:00.000Z,,,Haikyū!!,10,Band 10,,,
66bde628e86033ccbc240987,824242,9782889219483,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! 11,de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,192,2019-04-04T00:00:00.000Z,paperback,"Die Zeit in Tokyo neigt sich dem Ende zu und allmählich zahlt sich das knallharte Training für die Karasuno aus. Allerdings fliegen zwischen Shoyo und Tobio immer noch die Fetzen. So wird das nichts mit der Weiterentwicklung! Kurzerhand flattert der erfolgshungrige Shoyo am Abend nach dem offiziellen Training zu Kotaro, dem Außenangreifer-Ass der Fukurodani-Oberschule, und lässt sich von ihm Tipps geben. Doch die beiden sind immer noch Konkurrenten - Kotaro sollte aufpassen, was er dem kecken Küken auf den Schnabel bindet.",2021-12-18T00:00:00.000Z,,,Haikyū!!,11,Band 11,,,
66bde628e86033ccbc240988,824244,9782889219490,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! 12 (ハイキュー!! / Haikyū!! #12),de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,192,2019-06-05T00:00:00.000Z,paperback,強豪チームとの東京合宿を経験し、それぞれが更なる進化を遂げた烏野。日向と影山の新しい速攻も形になりつつある中、ついに春高予選当日を迎える!! いくつも積み重ねた悔しさを力に変え、いざ初戦開始!!,2021-12-18T00:00:00.000Z,,,Haikyū!!,12,Band 12,,,
66bde628e86033ccbc240989,838486,9782889219506,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! 13,de,,Haruichi Furudate,"Tabuchi, Etsuko,Weitschies, Florian",KAZÉ Manga,192,2019-08-01T00:00:00.000Z,paperback,春高一次予選を突破し、代表決定戦に進んだ烏野。1回戦の相手は“アソビ”がモットーのお祭りチーム・条善寺高校！！ 臨機応変に対処し、型に嵌らない攻撃をしてくる相手に、苦戦を強いられる日向達だが…！？,2021-12-18T00:00:00.000Z,,,Haikyū!!,13,Band 13,,,
66bde628e86033ccbc24098a,824247,9782889219513,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! 14 (ハイキュー!! / Haikyū!! #14),de,,Haruichi Furudate,"Tabuchi, Etsuko",KAZÉ Manga,192,2019-10-04T00:00:00.000Z,paperback,代表決定戦準々決勝で、主将・澤村が負傷！！ 試合からの離脱を余儀なくされてしまう。チームの土台を失った烏野は、土台代理として縁下を送り出すが！？ 「ニセコイ」との奇跡のコラボ「ニセキュー！！」も収録！！,2021-12-18T00:00:00.000Z,,,Haikyū!!,14,Band 14,,,
66bde628e86033ccbc24098b,3938212,9782889219520,Manga ,Haikyu!,0,216,1,3.5,0,1,Haikyu!! 15 (ハイキュー!! / Haikyū!! #15),de,,Haruichi Furudate,,KAZÉ Manga,216,2019-01-01T00:00:00.000Z,paperback,縁下などの活躍で、烏野は和久谷南を破り代表決定戦準決勝へ。次の相手は青葉城西と伊達工業の勝者！！ 県No．1セッター・及川率いる青城と、新たな鉄壁を築いた伊達工の両者一歩も譲らぬ戦いを制するのは…！？,2021-12-18T00:00:00.000Z,,,Haikyū!!,15,Haikyu!! - Band 15,,,
66bde628e86033ccbc24098c,824249,9782889219537,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! 16 (ハイキュー!! / Haikyū!! #16),de,,Haruichi Furudate,,KAZÉ Manga,192,2020-02-06T00:00:00.000Z,paperback,"Im Halbfinale der Quali zum Frühjahrsturnier picken sich die Aoba-Johsai und die Karasuno die Augen aus. Als die Aoba-Johsai auch den zweiten Satz zu gewinnen droht, muss ein Joker her! Also wird wieder mal Tadashi als Pinch-Server eingewechselt, um das Spiel noch zu drehen. Kann er die schmerzhafte Erinnerung an seine vergangenen Misserfolge überwinden und mit den Krähen zum Sieg fliegen?",2021-12-18T00:00:00.000Z,,,Haikyū!!,16,Band 16,,,
66bde628e86033ccbc24098d,824250,9782889219544,Manga ,Haikyu!,0,200,1,3.5,0,1,Haikyu!! – Band 17,de,Sports,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,200,2020-04-02T00:00:00.000Z,paperback,"Nervenaufreibende Schlussminuten im Halbfinal-Spiel Karasuno gegen Aoba-Johsai. Mit dem Rücken zur Wand setzen die Krähen alles daran, sich den letzten Satz zu krallen. Aber gegen Kyoken, den Wachhund der Seijoh, müssen sie einige Federn lassen. Sein Einsatz und Torus gewaltige Aufschläge bringen die Karasuno mächtig ins Schwitzen. Während Shoyo hartnäckig auf die Schnauze des tollwütigen Köters einpickt, konzentriert sich Tobio auf den Großen König Toru. Mit dem hat er schließlich noch ein Hühnchen zu rupfen.",2021-12-18T00:00:00.000Z,,,Haikyū!!,17,Band 17,,,
66bde628e86033ccbc24098e,824253,9782889219551,Manga ,Haikyu!,0,192,1,3.5,0,1,"Haikyu!! #18 (Haikyuu!!, #18)",de,Sports,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,192,2020-06-04T00:00:00.000Z,paperback,"Wahnsinn, die Karasuno hat es wirklich ins Finale der Quali zum Frühjahrsturnier geschafft! Angesichts ihres Gegners, der Shiratorizawa, schlackern den Krähen aber gehörig die Knie. Ushiwaka, das unbändige Linkshänder-Ass der Shiratorizawa, ballert sich mit solcher Leichtigkeit durch ihre Abwehr, dass der Karasuno Hören und Sehen vergeht. Doch Libero Yu hat eine Idee, wie er Ushiwakas Hammerschläge annehmen könnte …",2021-12-18T00:00:00.000Z,,,Haikyū!!,18,Band 18,,,
66bde628e86033ccbc24098f,838479,9782889219568,Manga ,Haikyu!,0,200,1,3.5,0,1,"Haikyu!! #19 (Haikyuu!!, #19)",de,,Haruichi Furudate,"Etsuko Tabuchi,Florian Weitschies",KAZÉ Manga,200,2020-08-06T00:00:00.000Z,paperback,"Ass, Ass, Ananas!\n\nUnd weiter geht's! Weiße Adler gegen schwarze Krähen - beide Mannschaften reißen sich auch im zweiten Satz des Finalspiels die Feder aus. Allmählich scheint es so, als würde das Verteidigerduo Kei und Yu einen Weg finden, Ushiwakas Team im Zaum zu halten. Ein Zwischenerfolg, der einem der beiden einen mächtigen Aufwind verschafft und ihn zum neuen Stern am Volleyballhimmel emporhebt!",2021-12-18T00:00:00.000Z,,,Haikyū!!,19,Band 19,,,
66bde628e86033ccbc240990,12288584,9782889219575,Manga ,Haikyu!,0,192,1,3.5,0,1,Haikyu!! - Band 20,de,,Haruichi Furudate,"Tabuchi, Etsuko",KAZÉ Manga,192,2020-10-01T00:00:00.000Z,paperback,"Nervenzerfetzend! Im vierten Satz des Finalspiels in der Qualifikationsrunde ist die Spannung kaum noch auszuhalten. Die Karasuno steht mit dem Rücken zur Wand und muss diesen Satz für sich entscheiden. Doch als sie mit Gleichstand in den Satzball flattern, kommt Tobio ins Schlingern! Können sich die Krähen angesichts des drohenden Absturzes wieder fangen und den Satz gewinnen?! Wenn nicht, ist alles aus.",2021-12-18T00:00:00.000Z,,,Haikyū!!,20,Band 20,,,
66bde628e86033ccbc240991,273193,9781421518886,Manga ,Death Note,0,290,1,4.5,0,1,"Death Note, Vol. 13: How to Read",en,Graphic Novels: Manga,Tsugumi Ohba,Akira Shiwawa,VIZ Media LLC,290,2008-02-19T00:00:00.000Z,paperback,"The Ultimate Death Note Encyclopedia!\n\nHere, in one authoritative volume: everything you need to know about Death Note, the best-selling manga series. Featuring complete character biographies, detailed storyline summaries, production notes and behind-the-scenes commentaries, Death Note 13: How to Read also includes exclusive interviews with creators Tsugumi Ohba and Takeshi Obata and a bonus manga chapter of never-before-translated material. Unless you own your very own death note, it doesn't get any better than this!",2021-12-18T00:00:00.000Z,,,Death Note,13,,,,Takeshi Obata
66bde628e86033ccbc240992,17641,9781421513270,Manga ,Death Note,0,211,1,4.5,0,1,"Death Note, Vol. 12: Finis (Death Note, #12)",en,Graphic Novels: Manga,Tsugumi Ohba,Tetsuichiro Miyaki,VIZ Media LLC,211,2007-07-03T00:00:00.000Z,paperback,"Light Yagami is an ace student with great prospects--and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal…or his life?",2021-12-18T00:00:00.000Z,,,Death Note,12,,,,Takeshi Obata
66bde628e86033ccbc240993,17639,9781421511559,Manga ,Death Note,0,188,1,4.5,0,1,"Death Note, Vol. 10: Deletion (Death Note, #10)",en,"Graphic Novels: Manga,Graphic Novels",Tsugumi Ohba,Tetsuichiro Miyaki,VIZ Media LLC,188,2007-03-06T00:00:00.000Z,paperback,"With Near openly suspecting the new L of being Kira and sowing doubt in the hearts of the taskforce members, Light is once again forced to pass the Death Note on to another to take the heat off himself. But this time, Kira chooses a disciple from among his true believers. With no way to contact his successor directly, Light must rely on his faithful follower's adherence to Kira's goals. Will this newest move bring Light's ideal world closer to reality? Or will losing control of the Death Note spell Light's doom?",2021-12-18T00:00:00.000Z,,,Death Note,10,,,,Takeshi Obata
66bde628e86033ccbc240994,17638,9781421506302,Manga ,Death Note,0,193,1,4.5,0,1,"Death Note, Vol. 9: Contact (Death Note, #9)",en,"Graphic Novels, Anime & Manga,Graphic Novels: Manga",Tsugumi Ohba,Tetsuichiro Miyaki,VIZ Media LLC,193,2007-01-02T00:00:00.000Z,paperback,"Light has always been confident in his ability to out-think everyone, but L's protégés are proving to be more of a challenge than he anticipated. The more Light mentally maneuvers, the tighter the net around him becomes. And now Near and Mello are working to break the task force apart and expose Kira from within! Light has always held up under pressure in the past, but will the stress of this new line of attack and the strain of maintaining three different personalities be the beginning of his end?",2021-12-18T00:00:00.000Z,,,Death Note,9,,,,Takeshi Obata
66bde628e86033ccbc240995,17637,9781421506296,Manga ,Death Note,0,201,1,4.5,0,1,"Death Note, Vol. 8: Target (Death Note, #8)",en,Graphic Novels: Manga,Tsugumi Ohba,Tetsuichiro Miyaki,VIZ Media LLC,201,2006-11-07T00:00:00.000Z,paperback,"Light - working as Kira, the newest member of the NPA intelligence bureau, and L - has nearly succeeded in creating his ideal world. But the years of uncontested victory have made him complacent, and he is unprepared for a new attack close to home. With his younger sister Sayu kidnapped and the NPA's Death Note demanded as ransom, Light must travel across the world and confront two new adversaries, each with a very different agenda. Will Light's quick wits be a match for this new challenge, or will he be forced to choose between Kira's ambitions and his own family's lives?",2021-12-18T00:00:00.000Z,,,Death Note,8,,,,Takeshi Obata
66bde628e86033ccbc240996,17636,9781421506289,Manga ,Death Note,0,211,1,5,0,1,"Death Note, Vol. 7: Zero (Death Note, #7)",en,"Graphic Novels, Anime & Manga,Graphic Novels: Manga",Tsugumi Ohba,Alexis Kirsch,VIZ Media LLC,211,2006-09-05T00:00:00.000Z,paperback,"After a high-speed chase, Light and the task force apprehend the newest Kira. Light regains his Death Note and his memories, and the depths of his cunning are revealed as the plans he carefully put in place before going into confinement are slowly unveiled. His masterful manipulation of both humans and Shinigami lead him to the strongest position he's yet enjoyed. But the glow of his victory is marred when a new threat appears. Can Light withstand a surprise attack on two fronts?",2021-12-18T00:00:00.000Z,,,Death Note,7,,,,Takeshi Obata
66bde628e86033ccbc240997,17635,9781421506272,Manga ,Death Note,0,215,1,5,0,1,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",en,"Graphic Novels, Anime & Manga,Graphic Novels: Manga",Tsugumi Ohba,Alexis Kirsch,VIZ Media LLC,215,2006-07-05T00:00:00.000Z,paperback,"Although they've collected plenty of evidence tying the seven Yotsuba members to the newest Kira, Light, L and the rest of the task force are no closer to discovering which one actually possesses the Death Note. Desperate for some headway, L recruits Misa to infiltrate the group and feed them information calculated to bring Kira into the open. But the Shinigami Rem reveals to Misa who the Kiras really are, and, armed with this knowledge, Misa will do anything to help Light. But what will that mean for L...?",2021-12-18T00:00:00.000Z,,,Death Note,6,,,,Takeshi Obata
66bde628e86033ccbc240998,17634,9781421506265,Manga ,Death Note,0,201,1,5,0,1,"Death Note, Vol. 5: Whiteout (Death Note, #5)",en,"Graphic Novels, Anime & Manga,Graphic Novels: Manga",Tsugumi Ohba,Alexis Kirsch,VIZ Media LLC,201,2006-05-02T00:00:00.000Z,paperback,"After a week locked up with no one but Ryuk for company, Light is ready to give up his Death Note and all memories of it. Freed from his past actions, Light is convinced he's innocent. But L is ready to keep Light under lock and key forever, especially since the killings stopped once Light was incarcerated. Then a new wave of Kira crimes hits Japan. Someone else has gotten their hands on a Death Note, and these new deaths aren't focused on making the world a better place, they're focused on making money. Big business can be murder, and Kira has gone corporate!",2021-12-18T00:00:00.000Z,,,Death Note,5,,,,Takeshi Obata
66bde628e86033ccbc240999,17633,9781421503318,Manga ,Death Note,0,204,1,5,0,1,"Death Note, Vol. 4: Love (Death Note, #4)",en,Graphic Novels: Manga,Tsugumi Ohba,Alexis Kirsch,VIZ Media LLC,204,2006-03-07T00:00:00.000Z,paperback,"With two Kiras on the loose, L asks Light to join the task force and pose as the real Kira in order to catch the copycat. L still suspects Light and figures that this is the perfect excuse to get closer to his quarry. Light agrees to the plan in order to have free access to the task force resources. But when Light manages to contact the new Kira, he discovers that his rival is anything but as expected. Will Light escape from love unscathed?",2021-12-18T00:00:00.000Z,,,Death Note,4,,,,
66bde628e86033ccbc24099a,17632,9781421501703,Manga ,Death Note,0,200,1,5,0,1,"Death Note, Vol. 3: Hard Run (Death Note, #3)",en,Graphic Novels: Manga,Tsugumi Ohba,Pookie Rolf,VIZ Media LLC,200,2006-01-03T00:00:00.000Z,paperback,"Light is chafing under L's extreme surveillance, but even 64 microphones and cameras hidden in his room aren't enough to stop Light. He steps up the game, but before the battle of wits can really begin, a family emergency distracts him. But even though Light isn't using the Death Note right now, someone else is! Who's the new ""Kira"" in town?",2021-12-18T00:00:00.000Z,,,Death Note,3,,,,
66bde628e86033ccbc24099b,17631,9781421501697,Manga ,Death Note,0,197,1,5,0,1,"Death Note, Vol. 2: Confluence (Death Note, #2)",en,Graphic Novels: Manga,Tsugumi Ohba,Pookie Rolf,VIZ Media LLC,197,2005-11-01T00:00:00.000Z,paperback,"Light thinks he's put an end to his troubles with the FBI—by using the Death Note to kill off the FBI agents working the case in Japan! But one of the agents has a fiancée who used to work in the Bureau, and now she's uncovered information that could lead to Light's capture. To make matters worse, L has emerged from the shadows to work directly with the task force headed by Light's father. With people pursuing him from every direction, will Light get caught in the conflux?",2021-12-18T00:00:00.000Z,,,Death Note,2,,,,Takeshi Obata
66bde628e86033ccbc24099c,17630,9781421501680,Manga ,Death Note,0,195,1,5,0,1,"Death Note, Vol. 1: Boredom (Death Note, #1)",en,Graphic Novels: Manga,Tsugumi Ohba,Pookie Rolf,VIZ Media LLC,195,2005-10-10T00:00:00.000Z,paperback,"Light Yagami is an ace student with great prospects - and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami, a death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal... or his life?\n\nBoredom\nLight tests the boundaries of the Death Note's powers as L and the police begin to close in. Luckily, Light's father is the head of the Japanese National Police Agency and leaves vital information about the case lying around the house. With access to his father's files, Light can keep one step ahead of the authorities. But who is the strange man following him, and how can Light guard against enemies whose names he doesn't know?",2021-12-18T00:00:00.000Z,,,Death Note,1,,,,Takeshi Obata
66bde628e86033ccbc24099d,4260769,9783770429509,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 20,de,,Kafka Asagiri,,Egmont Manga,180,2021-09-01T00:00:00.000Z,paperback,"Atsushi stands together with his rival, Akutagawa, before Fukuchi Ouchi—veteran of innumerable battles, friend to President Fukuzawa…and leader of the Decay of the Angel. If the two defeat him, they can clear the agency’s name and bring the whole incident to a close. However, while they may have defeated powerful enemies before, nothing can prepare them for the might of the living legend known as the strongest skill user!",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,20,,,,
66bde628e86033ccbc24099e,4260763,9783770427420,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 19,de,,Kafka Asagiri,,Egmont Manga,180,2021-02-03T00:00:00.000Z,paperback,"Scattered and alone, the members of the Armed Detective Agency disappear one by one as Kamui, the leader of the Decay of the Angel, seeks to eliminate them once and for all! But Atsushi and the others aren’t out of the fight just yet. As they piece together allies and information in preparation for a counterattack, the return of a familiar face brings hope that they may be able to turn their desperate situation around! However long the night, the dawn will break—the agency’s revival is at hand!",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,19,,,,
66bde628e86033ccbc24099f,4260758,9783770427291,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 18,de,,Kafka Asagiri,"Suzuki, Cordelia",Egmont Manga,180,2020-11-05T00:00:00.000Z,paperback,"The entirety of the majestic Sky Casino is turned against the Hunting Dogs when they uncover a terror plot that will shake the very foundations of the world. Their only hope is to capture the casino’s general manager, Sigma, the man without a past! Meanwhile, Atsushi and Kyouka fight from the shadows, seeking to prove the innocence of the detective agency through their actions. Can they find the all-powerful “Page” that’s at the core of the Decay of the Angel’s villainous plot?",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,18,,,,
66bde628e86033ccbc2409a0,4260757,9783770426232,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 17,de,,Kafka Asagiri,"Suzuki, Cordelia",Egmont Manga,180,2020-08-05T00:00:00.000Z,paperback,"With most of the Armed Detective Agency captured, Atsushi and Kyōka stage a jailbreak to secure the assistance of the man with the power to erase evidence: Mushitaro Oguri.Equipped with his knowledge of the Decay of the Angel (and the assistance of a mysteriousbenefactor), the pair sets their sights on their next target: the majestic Sky Casino! Can theyslip through the fangs of the Hunting Dogs and seize a faint glimmer of hope?",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,17,,,,
66bde628e86033ccbc2409a1,4260754,9783770426225,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 16,de,,"Kafka Asagiri,Sango Harukawa",Cordelia Suzuki,Egmont Manga,180,2020-05-07T00:00:00.000Z,paperback,"Still on the run from the law, the Armed Detective Agency is forced to strike deals with the unlikeliest of allies. As Atsushi negotiates with Fitzgerald to use the ""Eyes of God"" and Dazai is locked in a battle of wits against Fyodor, the Port Mafia offers to shelter the others-but only if YosanoYosano comes over to their side. With nowhere else to turn and the military's Hunting Dogs closing in, Yosano must come to grips with her dark past...",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,16,,,,
66bde628e86033ccbc2409a2,4260750,9783770458974,Manga ,Bungo Stray Dogs,0,180,1,4,0,1,Bungo Stray Dogs 15,de,,Kafka Asagiri,"Suzuki, Cordelia",Egmont Manga,180,2020-02-06T00:00:00.000Z,paperback,"Thanks to the Decay of the Angel, the Armed Detective Agency is on the run as the nation's most wanted criminals. To pursue them, the military police dispatch their elite suppression unit: the Hunting Dogs, led by Captain Ouchi Fukuchi. Do Yokohama's wandering strays have what it takes to escape the government's fangs?![",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,15,,,,"Harukawa, Sango"
66bde628e86033ccbc2409a3,4260747,9783770458950,Manga ,Bungo Stray Dogs,0,180,1,3.5,0,1,Bungo Stray Dogs 14,de,Subjects,Kafka Asagiri,"Suzuki, Cordelia",TOKYOPOP,180,2019-12-05T00:00:00.000Z,paperback,"The Armed Detective Agency's genius sleuth Ranpo hits a wall after a skill user with the frightening ability to eliminate criminal evidence sets the stage for the most mind-boggling murder case yet. What's more, as the Agency members continue to solve the riddle that is Dostoyevsky, they discover the evil conjurer is just the tip of the iceberg...",2021-12-18T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,Bungo Stray Dogs Manga,14,,,,
